city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Sääksmäki,61.2000,24.0667,Finland,FI,Pirkanmaa,,4467,4467
Jurva,62.6861,21.9819,Finland,FI,Etelä-Pohjanmaa,,4368,4368
Vanhakylä,61.4349,21.8969,Finland,FI,Satakunta,,4326,4326
Kaustinen,63.5500,23.6917,Finland,FI,Keski-Pohjanmaa,minor,4305,4305
Sysmä,61.5038,25.6837,Finland,FI,Päijät-Häme,minor,4040,4040
Petäjävesi,62.2500,25.1833,Finland,FI,Keski-Suomi,minor,4008,4008
Aura,60.6472,22.5903,Finland,FI,Varsinais-Suomi,minor,3991,3991
Hauho,61.1722,24.5625,Finland,FI,Kanta-Häme,,3907,3907
Koria,60.8333,26.6000,Finland,FI,Kymenlaakso,,3876,3876
Maaninka,63.1583,27.3000,Finland,FI,Pohjois-Savo,minor,3773,3773
Uurainen,62.5000,25.4367,Finland,FI,Keski-Suomi,minor,3747,3747
Rantasalmi,62.0667,28.3000,Finland,FI,Etelä-Savo,minor,3733,3733
Kuortane,62.8083,23.5083,Finland,FI,Etelä-Pohjanmaa,minor,3715,3715
Muuruvesi,63.0153,28.2085,Finland,FI,Pohjois-Savo,,3708,3708
Pertteli,60.4472,23.2486,Finland,FI,Varsinais-Suomi,,3658,3658
Seinäjoki,62.5667,23.0667,Finland,FI,Etelä-Pohjanmaa,,3653,3653
Savitaipale,61.2000,27.6833,Finland,FI,Etelä-Karjala,minor,3613,3480
Rautjärvi,61.4333,29.3500,Finland,FI,Etelä-Karjala,,3537,3537
Karttula,62.8967,26.9667,Finland,FI,Pohjois-Savo,,3437,3437
Kalvola,61.0917,24.1347,Finland,FI,Kanta-Häme,,3399,3399
Luvia,61.3611,21.6250,Finland,FI,Satakunta,minor,3349,3349
Virolahti,60.5833,27.7000,Finland,FI,Kymenlaakso,minor,3347,3347
Kiukainen,61.2069,22.0833,Finland,FI,Satakunta,,3338,3338
Dragsfjärd,60.0722,22.4694,Finland,FI,Varsinais-Suomi,,3332,3332
Toholampi,63.7717,24.2505,Finland,FI,Keski-Pohjanmaa,minor,3311,3311
Rautalampi,62.6217,26.8333,Finland,FI,Pohjois-Savo,minor,3303,3303
Veteli,63.4753,23.7886,Finland,FI,Keski-Pohjanmaa,minor,3302,3302
Kimito,60.1639,22.7278,Finland,FI,Varsinais-Suomi,minor,3252,3252
Lappi,61.1014,21.8444,Finland,FI,Satakunta,,3236,3236
Lappajärvi,63.2167,23.6333,Finland,FI,Etelä-Pohjanmaa,minor,3215,3140
Pyhäjoki,64.4840,24.2150,Finland,FI,Pohjois-Pohjanmaa,minor,3211,3211
Kaavi,62.9750,28.4833,Finland,FI,Pohjois-Savo,minor,3194,3048
