departure city,arrival city,transit_distance [m],transit_time [s]
Odivelas,Brussels,2928381,84998
Siracusa,Brussels,2506473,94355
Kraków,Luton,1761112,69060
Sosnowiec,Luton,1692269,70440
Cluj-Napoca,Luton,2443990,126300
Lublin,Luton,1916809,75497
Oulu,Zürich,3477712,148500
Harrow,Zürich,1136226,32580
Odivelas,Zürich,2606085,93758
Siracusa,Zürich,1587246,76200
Odivelas,Bonn,3101686,110978
Sale,Bonn,-1,-1
Siracusa,Bonn,2126957,93155
Sosnowiec,Catania,2435111,109602
Milan,Catania,1288953,43711
Siracusa,Catania,58822,3000
Odivelas,La Laguna,-1,-1
Odivelas,La Laguna,-1,-1
Sale,La Laguna,-1,-1
Kraków,Oslo,2021481,85560
Harrow,Oslo,2089335,109620
Odivelas,Oslo,4695238,174638
Palma,Valencia,-1,-1
Kraków,Valencia,2764299,121200
Odivelas,Valencia,1308442,47798
Harrow,Grenoble,1084122,29760
Luton,Grenoble,1113755,28860
Sale,Grenoble,-1,-1
Harrow,Milan,1310938,62400
Harrow,Milan,1310938,62400
Odivelas,Milan,-1,-1
Harrow,Villeurbanne,864490,44520
Odivelas,Villeurbanne,2176442,71498
Marseille,Villeurbanne,340700,19156
Kraków,Charleroi,1389174,58740
Siracusa,Charleroi,2556423,98375
Marseille,Charleroi,1145267,39376
Kraków,Rome,1522446,66240
Odivelas,Rome,3236718,125678
Sale,Rome,-1,-1
Sale,Budapest,-1,-1
Marseille,Budapest,1529588,75120
Odivelas,Maia,-1,-1
Saarbrücken,Maia,-1,-1
Luton,Wrocław,1581289,76500
Sale,Wrocław,-1,-1
Harrow,Salzburg,1410690,48960
Sale,Salzburg,-1,-1
Bradford,Poznań,-1,-1
Sale,Poznań,-1,-1
Bradford,Kraków,2165054,102420
Sale,Kraków,-1,-1
Bradford,Annecy,1431123,49800
Sale,Annecy,-1,-1
Alicante,Liverpool,-1,-1
Oulu,Liverpool,-1,-1
Kazan,Samara,-1,-1
Pyatigorsk,Samara,2941396,159600
Kaspiysk,Domodedovo,-1,-1
Pyatigorsk,Domodedovo,3441247,172260
Milan,Reggio di Calabria,1200438,32640
Milan,Reggio di Calabria,1200438,32640
Innsbruck,Frankfurt,763315,27360
Sale,Frankfurt,-1,-1
Liverpool,Gdynia,-1,-1
Luton,Gdynia,1892732,76860
Kraków,Toulouse,2738627,84720
Harrow,Toulouse,1253679,51660
Kraków,Bologna,1208730,58140
Harrow,Bologna,1519740,67440
Croydon,Rennes,806881,39960
Southampton,Rennes,-1,-1
Kraków,Cagliari,2012814,120600
Milan,Cagliari,1033905,64800
Kraków,Gothenburg,2044976,79800
Harrow,Gothenburg,1840594,96120
Kraków,Warsaw,373084,15480
Odivelas,Warsaw,4212716,143438
Košice,Prague,762175,37560
Sale,Prague,-1,-1
Pyatigorsk,Naberezhnyye Chelny,3837118,231420
Pyatigorsk,Perm,5455549,194580
Pyatigorsk,Magnitogorsk,4418158,223260
Luton,Oulu,3200629,171300
Pyatigorsk,Ufa,-1,-1
Pyatigorsk,Kaluga,-1,-1
Luton,Vilnius,2340837,101083
Pyatigorsk,Chelyabinsk,5318757,250620
Luton,Chernivtsi,2303908,100380
Almería,Granada,124037,11563
Pyatigorsk,Cherepovets,-1,-1
Luton,Pristina,2778574,154589
Pyatigorsk,Sochi,1170626,37980
Sale,Murcia,-1,-1
Sale,Rzeszów,-1,-1
Marseille,Nantes,1188649,40516
Sale,Santander,-1,-1
Sale,Dos Hermanas,-1,-1
Malmö,Stockholm,596273,16560
Sale,Venice,-1,-1
Sale,Verona,-1,-1
Almería,Almería,-1,-1
Sale,Copenhagen,-1,-1
Saarbrücken,Niš,1659886,97957
Luton,Iaşi,2587092,154107
Innsbruck,Sale,-1,-1
Bodrum,Thessaloníki,-1,-1
Murmansk,Murmansk,-1,-1
Bodrum,Bodrum,-1,-1
Odintsovo,Kaliningrad,-1,-1
Kraków,Solihull,1894583,75476
Kraków,Amiens,1977317,68880
Kraków,Eindhoven,1237783,59040
Kraków,Lille,1444212,60060
Kraków,Norrköping,-1,-1
Kraków,Kamëz,-1,-1
Stavanger,Bergen,206341,19074
Athens,Plovdiv,887784,50700
Odivelas,Saarbrücken,3002941,106009
Innsbruck,Bristol,-1,-1
Bradford,Huelva,2698998,123360
Las Palmas,Leipzig,-1,-1
Harrow,Aarhus,1378193,72172
Harrow,Algeciras,2692581,114900
Niš,Ljubljana,767692,55152
Khimki,Krasnoyarsk,7058761,242940
Harrow,Nice,1400565,52560
Harrow,Gateshead,417046,25740
Milan,Taranto,1139485,49200
Odivelas,Bordeaux,1574034,76418
Pyatigorsk,Volgograd,1387950,83580
Milan,Torrejón de Ardoz,1699809,61980
Nice,Torrejón de Ardoz,1320024,47520
Nantes,Torrejón de Ardoz,861112,58680
Paris,Torrejón de Ardoz,1074923,58980
Oviedo,Torrejón de Ardoz,405265,21240
Palermo,Torrejón de Ardoz,3106242,130520
Pamplona,Torrejón de Ardoz,359327,21540
Prague,Torrejón de Ardoz,-1,-1
Livorno,Torrejón de Ardoz,1602051,87809
A Coruña,Torrejón de Ardoz,730790,15240
Santander,Torrejón de Ardoz,-1,-1
Sofia,Torrejón de Ardoz,3505497,168031
La Laguna,Torrejón de Ardoz,-1,-1
Romford,Torrejón de Ardoz,2134484,74760
Munich,Barcelona,1537928,55860
Milan,Barcelona,1071016,48360
Naples,Barcelona,1609138,73402
Nice,Barcelona,672651,32880
Paris,Barcelona,1053748,29220
Oviedo,Barcelona,983950,28800
Palermo,Barcelona,2454630,114140
Prague,Barcelona,2404244,78720
Sofia,Barcelona,2501740,134820
La Laguna,Barcelona,-1,-1
Romford,Barcelona,1505976,61140
Munich,Las Palmas,-1,-1
Milan,Las Palmas,-1,-1
Gateshead,Las Palmas,-1,-1
Nantes,Las Palmas,-1,-1
Nantes,Las Palmas,-1,-1
Paris,Las Palmas,-1,-1
Oviedo,Las Palmas,-1,-1
A Coruña,Las Palmas,-1,-1
Romford,Las Palmas,-1,-1
Romford,Las Palmas,-1,-1
Munich,Málaga,2648382,81300
Gateshead,Málaga,2660341,115800
Nijmegen,Málaga,2708051,84600
Paris,Málaga,1603347,69120
Oslo,Málaga,3959506,167460
Prague,Málaga,-1,-1
Rotterdam,Málaga,2271941,78420
Romford,Málaga,2621009,86580
Naples,Bucharest,-1,-1
Norrköping,Bucharest,2790631,153300
Oradea,Bucharest,744145,46980
Aarhus,Bucharest,2485947,136860
Bologna,Bucharest,1654897,98700
Rome,Bucharest,1978370,108060
Croydon,Bucharest,2935549,139620
Romford,Bucharest,2991960,133320
Munich,Valencia,1890955,72420
Naples,Valencia,2082271,94649
Paris,Valencia,1458174,65820
Palermo,Valencia,2805550,129560
Livorno,Valencia,1404839,75000
A Coruña,Valencia,1092236,23700
Romford,Valencia,1852657,77700
Naples,Milan,806638,25948
Naples,Milan,806638,25948
Cagliari,Milan,787346,70359
Paris,Milan,762834,40020
Palermo,Milan,1408030,50240
Palermo,Milan,1408030,50240
Romford,Milan,1296055,61680
Minsk,Saint Petersburg,1093864,47460
Naberezhnyye Chelny,Saint Petersburg,2934329,100860
Perm,Saint Petersburg,3643201,114600
Orenburg,Saint Petersburg,2550610,113400
Syktyvkar,Saint Petersburg,3224544,181080
Simferopol,Saint Petersburg,-1,-1
Milan,Zürich,224806,15000
Nice,Zürich,650132,41520
Tetovo,Zürich,1662786,122437
Oslo,Zürich,2043961,92400
Trieste,Zürich,833258,40320
Skopje,Zürich,1625823,119401
Milan,Hoofddorp,1427321,47100
Nantes,Hoofddorp,918900,39300
Oslo,Hoofddorp,1749766,77831
Riga,Hoofddorp,2028713,110623
Foggia,Hoofddorp,2084030,73320
Romford,Hoofddorp,532074,34800
Milan,Alicante,1610296,74100
Gateshead,Alicante,2549982,100500
Oslo,Alicante,3955667,222300
Rotterdam,Alicante,2231317,76320
Sofia,Alicante,2959639,163800
Romford,Alicante,2030981,86880
Munich,Thessaloníki,1592447,95820
Nijmegen,Thessaloníki,2235594,135300
Nuremberg,Thessaloníki,1681447,99240
Bodrum,Thessaloníki,-1,-1
Stuttgart,Thessaloníki,1886166,103800
Romford,Thessaloníki,2997886,176880
Milan,Maia,-1,-1
Torrejón de Ardoz,Maia,-1,-1
Paris,Maia,-1,-1
La Laguna,Maia,-1,-1
Livorno,Maia,-1,-1
Romford,Maia,-1,-1
Minsk,Khimki,-1,-1
Prokopyevsk,Khimki,5087807,217800
Orsk,Khimki,2583214,123780
Perm,Khimki,1660130,76020
Orenburg,Khimki,1947332,100440
Syktyvkar,Khimki,2621223,216960
Alicante,Munich,2497066,85380
Uppsala,Munich,2032506,68944
Dresden,Munich,601902,28200
Milan,Munich,499178,25200
Sibiu,Munich,1251282,74880
Sofia,Munich,1421825,82200
Nantes,Geneva,926386,22860
Prague,Geneva,998219,51120
Riga,Geneva,2484750,120272
Basildon,Geneva,958519,43440
Romford,Geneva,941181,43020
Naples,Rome,216855,9568
Cagliari,Rome,689292,61200
Palermo,Rome,841446,38240
Skopje,Rome,1634200,119101
Romford,Rome,1862079,74280
Naples,Bergamo,859946,29728
Palermo,Bergamo,1461338,53420
Prague,Bergamo,947577,55500
Sofia,Bergamo,1496966,81300
Romford,Bergamo,1349363,66060
Minsk,Odintsovo,-1,-1
Vladikavkaz,Odintsovo,-1,-1
Perm,Odintsovo,-1,-1
Petrozavodsk,Odintsovo,-1,-1
Syktyvkar,Odintsovo,-1,-1
Milan,Paris,908935,32820
Milan,Paris,908935,32820
Nice,Paris,940150,35460
Oslo,Paris,2249722,88500
Prague,Paris,1310108,46680
Milan,Vienna,955986,44100
Naples,Vienna,1338382,57088
Riga,Vienna,1454240,78932
Sofia,Vienna,1001505,57600
Romford,Vienna,1547438,67200
Munich,Croydon,1336640,40680
Milan,Croydon,1437557,49380
Plymouth,Croydon,-1,-1
Paris,Croydon,417173,32340
Sofia,Croydon,-1,-1
Naples,Romford,2177195,74788
Palermo,Romford,2837379,108360
Riga,Romford,2643709,128072
Sofia,Romford,-1,-1
Naples,Venice,757206,28588
Palermo,Venice,1294091,53540
Sofia,Venice,1119541,77580
Romford,Venice,1555723,73080
Nice,Livorno,410947,25920
Paris,Livorno,952726,54420
Palermo,Livorno,709710,63480
Romford,Livorno,1686817,76560
Paris,Oulu,3237172,144000
Oslo,Oulu,1961674,81240
Riga,Oulu,1081059,60872
Trondheim,Oulu,-1,-1
Milan,Vantaa,2802898,144840
Oslo,Vantaa,1248948,71100
Prague,Vantaa,-1,-1
Riga,Vantaa,412098,34412
Milan,Catania,1288953,43711
Naples,Catania,601558,31741
Sofia,Catania,-1,-1
Romford,Catania,2568137,110502
Milan,Athens,2203088,121140
Skopje,Athens,-1,-1
Sofia,Athens,810282,43846
Romford,Athens,3499312,200326
Paris,Siracusa,2214500,82320
Skopje,Siracusa,-1,-1
Sofia,Siracusa,-1,-1
Munich,Bologna,546693,26100
Palermo,Bologna,1199341,46220
Romford,Bologna,1504856,66720
Skopje,Eindhoven,2091086,132961
Sofia,Eindhoven,2084072,106860
Romford,Eindhoven,645259,19080
Riga,Copenhagen,2151985,117452
Skopje,Copenhagen,2622608,146941
Sofia,Copenhagen,2262207,120840
Oslo,Uppsala,635540,22380
Riga,Uppsala,975934,91071
Romford,Uppsala,2232578,110940
Naples,Charleroi,2017093,69748
Livorno,Charleroi,1601265,57600
Sofia,Charleroi,2209512,109740
Palermo,Naples,639921,33702
Sofia,Naples,-1,-1
Romford,Naples,2074440,79702
Riga,Salzburg,1766006,89732
Rotterdam,Salzburg,1078237,44100
Romford,Salzburg,1478576,62760
Novi Sad,Bonn,1657241,72540
Skopje,Bonn,2117612,117541
Romford,Bonn,636855,39300
La Laguna,La Laguna,-1,-1
La Laguna,La Laguna,-1,-1
La Laguna,La Laguna,-1,-1
Oslo,Gothenburg,394057,12840
Romford,Gothenburg,1825670,96300
Skopje,Strasbourg,1925821,118201
Sofia,Strasbourg,1789039,96000
Skopje,Bratislava,915680,74281
Romford,Bratislava,1621386,73560
Riga,Warsaw,796496,49052
Sofia,Warsaw,1686008,89940
Sibiu,Luton,-1,-1
Sofia,Luton,-1,-1
Palermo,Ulm,1763793,83660
Sofia,Ulm,1478274,86520
Riga,Bristol,2814454,133652
Sofia,Bristol,-1,-1
Riga,Odivelas,4852892,198872
Romford,Odivelas,2374800,89460
Palermo,Nuremberg,1786289,82040
Romford,Nuremberg,1027341,34080
Palermo,Turin,1534832,57288
Romford,Turin,1439675,67443
La Laguna,Oslo,-1,-1
Romford,Oslo,2074411,109800
Paris,Nice,943507,39660
Sofia,Nice,1757577,101400
Paris,Southampton,525599,38580
Rennes,Southampton,949650,39120
Milan,Cagliari,1033905,64800
Parma,Cagliari,914342,66780
Paris,Toulouse,756050,33960
Paris,Toulouse,756050,33960
Munich,Pristina,1262074,97529
Milan,Pristina,1321529,99389
Munich,Hamburg,957480,36540
Pristina,Hamburg,2372666,146028
Munich,Graz,424433,18900
Skopje,Graz,938256,76801
Milan,Kamëz,-1,-1
Romford,Kamëz,-1,-1
Milan,Vilnius,2183677,107863
Riga,Vilnius,296757,20115
Munich,Stuttgart,293719,8100
Pristina,Stuttgart,1824202,121968
Naples,Kraków,1855053,75149
Romford,Kraków,1801898,86040
Naples,Sofia,-1,-1
Romford,Sofia,2699317,116880
Naples,Trieste,899130,35248
Romford,Trieste,1688124,78900
Nantes,Marseille,1149919,37598
Romford,Marseille,-1,-1
Romford,Bydgoszcz,1590929,59880
Romford,Budapest,2034613,81000
Romford,Annecy,986717,46680
Romford,Bordeaux,982097,42120
Romford,Aberdeen,908981,45420
Romford,Aarhus,1363269,72352
Romford,Huelva,2810510,107820
Romford,Gdynia,1868360,77040
Paris,Montpellier,616401,36900
Romford,Grenoble,1094211,32206
Romford,Genoa,1430835,69120
Sofia,Varna,460514,35089
Romford,Sosnowiec,1733910,85740
Romford,Łódź,1648804,81204
Romford,Poznań,1439383,50880
Romford,Prague,1390925,50820
Romford,Riga,2455082,117286
Romford,A Coruña,-1,-1
Romford,Dos Hermanas,2619762,90362
Romford,Olsztyn,1974644,83760
Romford,Szczecin,1325960,70868
Romford,Belfast,904563,56400
Skopje,Zemun,377911,33533
Skopje,Norrköping,3084559,164161
Milan,Rzeszów,1547117,80220
Syktyvkar,Kazan,-1,-1
Oslo,Bergen,482196,23700
Oslo,Stavanger,584900,27600
Oviedo,Nijmegen,1630005,58380
Naples,Palermo,720943,36554
Palermo,Verona,1312964,50720
Bergamo,Giugliano in Campania,858451,36853
Milan,Reggio di Calabria,1200438,32640
Milan,Bacău,-1,-1
Skopje,Frankfurt,1936144,107701
Riga,Klaipėda,399125,32372
Riga,Tallinn,319373,20492
Surgut,Domodedovo,-1,-1
Bucharest,Chernivtsi,524042,35214
Trondheim,Trondheim,-1,-1
Munich,Münster,832795,28440
Munich,Brussels,814704,37140
Munich,Solihull,1486514,48240
Romford,Vigo,-1,-1
Dos Hermanas,Barcelona,1086323,43380
Kamëz,Barcelona,-1,-1
Turin,Barcelona,945449,52717
Venice,Barcelona,-1,-1
Vigo,Barcelona,1316211,29820
Vienna,Barcelona,1857080,78840
Warsaw,Barcelona,2729701,95460
Warsaw,Barcelona,2729701,95460
Jerez de la Frontera,Barcelona,1180045,24600
Zürich,Barcelona,1181656,37380
Dos Hermanas,Torrejón de Ardoz,507638,36300
Toulouse,Torrejón de Ardoz,1057934,37440
Turin,Torrejón de Ardoz,1597061,69097
Venice,Torrejón de Ardoz,-1,-1
Vigo,Torrejón de Ardoz,703703,18600
Vienna,Torrejón de Ardoz,2534046,108331
Valencia,Torrejón de Ardoz,495323,19980
Jerez de la Frontera,Torrejón de Ardoz,597657,18000
Zürich,Torrejón de Ardoz,1810449,51000
Salzburg,Vantaa,2157331,123180
Tallinn,Vantaa,100210,12420
Trondheim,Vantaa,1368324,96240
Tampere,Vantaa,164608,7500
Vienna,Vantaa,1948003,120480
Vilnius,Vantaa,686370,57000
Warsaw,Vantaa,1204966,76980
Zürich,Vantaa,2565800,137040
Toulouse,Munich,1473669,58440
Turin,Munich,764219,43957
Venice,Munich,577384,37080
Vienna,Munich,456078,21960
Vilnius,Munich,1619490,73800
Warsaw,Munich,1209825,53700
Graz,Munich,393706,19800
Zürich,Munich,392295,25080
Stavanger,Hoofddorp,1447870,87611
Salzburg,Hoofddorp,1056647,39780
Tampere,Hoofddorp,2170393,129000
Trondheim,Hoofddorp,2174181,109751
Oslo,Hoofddorp,1749766,77831
Venice,Hoofddorp,1645889,63540
Warsaw,Hoofddorp,1215536,49800
Graz,Hoofddorp,1172771,50640
Dos Hermanas,Paris,2180095,48960
Dos Hermanas,Paris,2180095,48960
Venice,Paris,1176659,52200
Venice,Paris,1176659,52200
Vienna,Paris,1362143,46680
Warsaw,Paris,1650700,53100
Zürich,Paris,819647,33600
Arkhangelsk,Khimki,1792474,92220
Chelyabinsk,Khimki,2280788,123420
Izhevsk,Khimki,1553930,80820
Krasnoyarsk,Khimki,5364333,211380
Ufa,Khimki,3488688,87960
Ulyanovsk,Khimki,1353368,65220
Volgograd,Khimki,2635730,112620
Khimki,Saint Petersburg,691736,22380
Ufa,Saint Petersburg,4340610,101520
Ulyanovsk,Saint Petersburg,1957526,72240
Odintsovo,Saint Petersburg,-1,-1
Volgograd,Saint Petersburg,3461445,127500
Voronezh,Saint Petersburg,2023725,42360
Turin,Bucharest,2209523,123817
Venice,Bucharest,1649121,91140
Timişoara,Bucharest,532509,37007
Vienna,Bucharest,1128806,62340
Warsaw,Bucharest,1652076,86280
Zürich,Bucharest,1851626,96900
Salzburg,Uppsala,2151925,79080
Kamëz,Uppsala,-1,-1
Tallinn,Uppsala,659624,70756
Turin,Uppsala,2562483,117322
Turku,Uppsala,391954,43207
Zürich,Uppsala,2156944,84840
Ufa,Odintsovo,-1,-1
Ulyanovsk,Odintsovo,-1,-1
Almetyevsk,Odintsovo,-1,-1
Kaliningrad,Odintsovo,-1,-1
Naberezhnyye Chelny,Odintsovo,-1,-1
Volgograd,Odintsovo,-1,-1
Salzburg,Hamburg,959022,35100
Kamëz,Hamburg,-1,-1
Varna,Hamburg,2287150,132710
Vienna,Hamburg,935616,39420
Zürich,Hamburg,964041,40440
Kamëz,Amiens,-1,-1
Venice,Amiens,1276176,55140
Timişoara,Amiens,2063890,100727
Vilnius,Amiens,2394819,106440
Zaragoza,Amiens,1243676,45780
Dos Hermanas,Rome,2814823,90540
Kamëz,Rome,-1,-1
Kamëz,Rome,-1,-1
Venice,Rome,533307,24000
Warsaw,Rome,1937100,81120
Vienna,Málaga,3143554,120300
Vilnius,Málaga,4100218,149640
Warsaw,Málaga,3501771,114360
Wrocław,Málaga,3113392,125045
Zürich,Málaga,2292110,62820
Dos Hermanas,Bergamo,2301267,83280
Kamëz,Bergamo,-1,-1
Timişoara,Bergamo,1354341,82107
Vienna,Bergamo,843961,40620
Warsaw,Bergamo,1638466,77820
Stavanger,Bergen,206341,19074
Oulu,Bergen,2545568,123300
Trondheim,Bergen,1032926,58080
Oslo,Bergen,482196,23700
Dos Hermanas,Romford,2616235,91980
Kamëz,Romford,-1,-1
Tours,Romford,773269,21420
Venice,Romford,1658560,66720
Romford,Warsaw,1747386,61710
Dos Hermanas,Warsaw,3795679,116700
Oslo,Warsaw,1911090,84000
Oslo,Warsaw,1911090,84000
Salzburg,Croydon,1577572,48420
Tallinn,Croydon,2855912,125880
Turin,Croydon,1304290,47062
Vienna,Croydon,1812882,63780
Kamëz,Athens,-1,-1
Vienna,Athens,1832119,106200
Warsaw,Athens,2255019,133320
Pátra,Athens,-1,-1
Vienna,Brussels,1334807,50340
Valencia,Brussels,1752063,59100
Warsaw,Brussels,1335599,45840
Zürich,Brussels,827726,38400
Stavanger,Gdynia,-1,-1
Oulu,Gdynia,2092720,104400
Verona,Gdynia,1640135,67521
Warsaw,Gdynia,343454,14580
Kamëz,Charleroi,-1,-1
Venice,Charleroi,1498484,60300
Warsaw,Charleroi,1389264,49140
Graz,Charleroi,1188899,52740
Tallinn,Geneva,2873025,138000
Vienna,Geneva,1055504,42180
Warsaw,Geneva,1808375,81480
Zürich,Geneva,291573,15000
Bucharest,Stuttgart,1934046,100800
Thessaloníki,Stuttgart,1929406,118860
Vienna,Stuttgart,749537,32160
Zürich,Stuttgart,243652,13680
Dos Hermanas,Las Palmas,-1,-1
Dos Hermanas,Las Palmas,-1,-1
Vienna,Las Palmas,-1,-1
Warsaw,Las Palmas,-1,-1
Kamëz,Aberdeen,-1,-1
Venice,Aberdeen,2522177,97740
Zürich,Aberdeen,2024833,59760
Kamëz,Saarbrücken,-1,-1
Vienna,Saarbrücken,986939,41622
Graz,Saarbrücken,925835,40182
Romford,Verona,1438673,68160
Kamëz,Verona,-1,-1
Warsaw,Verona,1509678,69780
Venice,Harrow,1653521,65940
Warsaw,Harrow,1731795,59520
Graz,Harrow,1531614,63960
Vienna,Zürich,781564,31500
Warsaw,Zürich,1541788,69000
Graz,Zürich,726612,37680
Kamëz,Bologna,-1,-1
Valencia,Bologna,-1,-1
Zürich,Bologna,444761,23640
Toulouse,Siracusa,2175439,111480
Venice,Siracusa,1303067,64235
Vienna,Siracusa,1827845,81695
Turin,Reggio di Calabria,-1,-1
Venice,Reggio di Calabria,1169986,47700
Verona,Reggio di Calabria,1150925,48501
Tampere,Tallinn,273166,17280
Vienna,Tallinn,1760512,106560
Warsaw,Tallinn,992148,58260
Romford,Vilnius,2316465,101263
Turin,Vilnius,2482487,111140
Warsaw,Vilnius,573842,38143
Stavanger,Oslo,528383,28020
Szczecin,Oslo,1790492,72420
Trondheim,Oslo,557465,27660
Dos Hermanas,Milan,2247838,79680
Kamëz,Milan,-1,-1
Vienna,Milan,850414,37500
Dos Hermanas,Catania,3437308,123780
Turin,Catania,-1,-1
Venice,Catania,1234433,61111
Romford,Wrocław,1537549,75360
Warsaw,Wrocław,359635,19985
Amiens,Wrocław,1668506,59940
Khimki,Groznyy,3166446,130740
Odintsovo,Groznyy,-1,-1
Venice,Valencia,1759252,87240
Wrocław,Valencia,2994933,119705
Turin,Gothenburg,2246352,95437
Zürich,Gothenburg,1789442,73200
Vienna,Cluj-Napoca,879750,50100
Warsaw,Cluj-Napoca,1468791,79080
Vienna,Oulu,2616964,146940
Zürich,Oulu,3483094,150300
Trondheim,Trondheim,-1,-1
Trondheim,Trondheim,-1,-1
Dos Hermanas,Livorno,2630010,92940
Kamëz,Livorno,-1,-1
Venice,Vienna,613199,30480
Graz,Vienna,226645,20580
Khimki,Samara,1588208,76260
Odintsovo,Samara,-1,-1
Valencia,Maia,-1,-1
Zürich,Maia,-1,-1
Khimki,Murmansk,3552244,136920
Odintsovo,Murmansk,-1,-1
Vienna,Ljubljana,379135,18300
Warsaw,Ljubljana,1218081,63660
Kamëz,Luton,-1,-1
Warsaw,Luton,1761255,59760
Kamëz,Bari,-1,-1
Venice,Bari,1012622,43200
Dos Hermanas,Sale,-1,-1
Venice,Sale,-1,-1
La Laguna,La Laguna,-1,-1
La Laguna,La Laguna,-1,-1
Dos Hermanas,Nuremberg,2932735,84780
Kamëz,Nuremberg,-1,-1
Stavanger,Alicante,3637553,167520
Trondheim,Alicante,4356826,183540
Graz,Foggia,1262796,48240
Venice,Skopje,-1,-1
Venice,Palermo,1353886,66860
Graz,Novi Sad,690464,43500
Venice,Naples,749816,31462
Warsaw,Budapest,939184,47460
Vienna,Santander,-1,-1
Wrocław,Solihull,1720015,70685
Warsaw,Prague,637099,38640
Verona,Poznań,1308235,53481
Coimbra,Oeiras,236417,22441
Warsaw,Sosnowiec,356985,19740
Coimbra,Aves,-1,-1
Warsaw,Kraków,-1,-1
Warsaw,Grenoble,2218762,67740
Venice,Odivelas,2888750,105598
Kamëz,Villeurbanne,-1,-1
Venice,Frankfurt,953047,47220
Bonn,Varna,2368481,126038
Romford,Graz,1773198,81660
Romford,Zaragoza,1805565,67800
Khimki,Cherepovets,-1,-1
Khimki,Kaliningrad,1976346,132024
Khimki,Magnitogorsk,2480659,180300
Khimki,Naberezhnyye Chelny,1574957,135000
Khimki,Stavropol,-1,-1
Salzburg,Bristol,1750267,54900
Kamëz,Genoa,-1,-1
Kamëz,Perugia,-1,-1
Kamëz,Trieste,-1,-1
Kamëz,Venice,-1,-1
Toulouse,Bordeaux,256701,8460
Turin,Taranto,-1,-1
Turin,Cagliari,1177415,69970
Venice,Marseille,-1,-1
Venice,Sofia,1358898,92220
Venice,Kamëz,-1,-1
Ufa,Sochi,5760985,180660
Ufa,Domodedovo,-1,-1
Ufa,Krasnoyarsk,4316816,162060
Zürich,Pristina,1622133,114989
